,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,logPrice,logLiving,logLot,logAbove,logBathrooms,logBedrooms,resid_pl,resid_lg,resid_la
1868,7878400135,20141120T000000,355000.0,3,2.25,2550,9674,1.0,0,0,3,7,1850,700,1959,0,98178,47.4856,-122.24700000000001,12.779873068457553,7.843848638152472,9.177197153382929,7.52294091807237,0.8109302162163288,1.0986122886681098,-0.4670451280862604,0.4742846235953344,0.19127435704748574
1869,626059317,20141120T000000,375000.0,3,1.75,1430,10574,2.0,0,0,3,7,1430,0,1981,0,98011,47.7668,-122.21799999999999,12.834681304952548,7.265429723253953,9.266153436795395,7.265429723253953,0.5596157879354227,1.0986122886681098,0.026158908192689623,-0.10413429130318441,-0.16929053805324568
1870,9126100850,20141120T000000,534000.0,5,2.0,2280,3600,2.0,0,0,3,7,2280,0,1992,0,98122,47.6056,-122.305,13.188151117942333,7.731930721948486,8.1886891244442,7.731930721948486,0.6931471805599453,1.6094379124341003,0.026057852120239033,0.3623667073913488,-0.09744856720000517
1871,84000245,20141120T000000,190000.0,3,1.75,1100,9452,1.0,0,0,3,6,1100,0,1942,0,98146,47.4864,-122.337,12.154779351142624,7.003065458786462,9.1539816383068,7.003065458786462,0.5596157879354227,1.0986122886681098,-0.45489167925738094,-0.09677038243447278,-0.20969509429975286
1872,3904901450,20141120T000000,445000.0,3,2.25,1850,4050,2.0,0,0,4,7,1850,0,1985,0,98029,47.5669,-122.01700000000001,13.005829561148378,7.52294091807237,8.306472160100585,7.52294091807237,0.8109302162163288,1.0986122886681098,0.0021340410726118364,0.15337690351523303,-0.12963336303261563
1873,4154305290,20141120T000000,805000.0,5,3.0,2350,6480,2.0,0,3,4,7,1650,700,1924,1962,98118,47.558,-122.266,13.5985975564007,7.762170607138205,8.776475789346321,7.408530566894626,1.0986122886681098,1.6094379124341003,0.41358484878364443,0.39260659258106756,0.20638728274530926
1874,3288100100,20141120T000000,421000.0,4,2.25,1310,8400,1.0,0,0,4,7,1310,0,1966,0,98034,47.7317,-122.181,12.950388112664518,7.177782416195197,9.035986984831405,7.177782416195197,0.8109302162163288,1.3862943611198906,0.208295444060548,-0.1917815983619402,-0.18278837685037796
1875,524069019,20141120T000000,1150000.0,4,3.25,4400,262666,2.0,0,0,3,11,4400,0,1988,0,98075,47.5927,-122.064,13.955272500339433,8.389359819906353,12.47863854209762,8.389359819906353,1.1786549963416462,1.3862943611198906,0.29489996359991366,-0.059116887995596556,0.0037966653412624396
1876,3421069118,20141120T000000,297000.0,2,1.75,1280,37373,1.0,0,0,4,7,1280,0,1996,0,98022,47.2631,-122.01899999999999,12.601487417784837,7.154615356913663,10.5287037975555,7.154615356913663,0.5596157879354227,0.6931471805599453,-0.12304645178823925,-0.21494865764347448,-0.18635614455573535
1877,3574801350,20141120T000000,410000.0,3,2.0,1410,8088,1.0,0,0,3,7,1410,0,1987,0,98034,47.7303,-122.227,12.92391243868049,7.251344983372214,8.998136760700307,7.251344983372214,0.6931471805599453,1.0986122886681098,0.12606516101885035,-0.11821903118492294,-0.17145961266378418
1878,7284900460,20141120T000000,890000.0,4,2.5,3370,7200,2.0,0,0,3,8,3370,0,2014,0,98177,47.7698,-122.384,13.698976741708323,8.122668023346407,8.881836305004146,8.122668023346407,0.9162907318741551,1.3862943611198906,0.2407354984608734,0.4833758354530664,-0.03727433842695049
1879,3224510080,20141120T000000,805000.0,4,3.0,3350,23781,1.0,0,0,4,9,2020,1330,1979,0,98006,47.56,-122.132,13.5985975564007,8.116715624819111,10.076642221505265,7.61085279039525,1.0986122886681098,1.3862943611198906,0.14486776055891504,0.20769526358956814,0.3897680537024266
1880,1934800086,20141120T000000,435000.0,2,2.5,1560,1222,2.0,0,0,3,8,1080,480,2008,0,98122,47.604,-122.307,12.983101310070822,7.352441100243583,7.108244139731541,6.984716320118266,0.9162907318741551,0.6931471805599453,0.10863116986214294,-0.2868510876497572,0.15520388633301962
1881,1725059316,20141120T000000,2385000.0,4,4.0,6330,13296,2.0,0,2,3,13,4900,1430,2000,0,98033,47.6488,-122.20100000000001,14.684709682304579,8.753055515138222,9.49521851709523,8.496990484098719,1.3862943611198906,1.3862943611198906,0.7486845673344007,-0.234877539436134,0.2764370071763711
1882,3275300440,20141120T000000,230000.0,2,2.0,1260,10200,1.0,0,0,3,7,1020,240,1983,0,98003,47.2593,-122.31200000000001,12.345834587905333,7.138866999945524,9.230142999272362,6.927557906278317,0.6931471805599453,0.6931471805599453,-0.36676327236634876,-0.2306970146116134,-0.01001429596668224
1883,5437200050,20141120T000000,560000.0,4,2.0,2720,8819,2.0,0,3,3,8,2240,480,1976,0,98003,47.338,-122.333,13.235692062711331,7.908387159290043,9.08466376388818,7.7142311448490855,0.6931471805599453,1.3862943611198906,-0.060141229556736064,0.2690949713967026,0.09398168136767815
1884,1923039022,20141120T000000,700000.0,2,1.75,1679,577605,2.0,0,0,3,9,1679,0,2001,0,98070,47.463,-122.475,13.458835614025542,7.425953657077541,13.266645523032981,7.425953657077541,0.5596157879354227,0.6931471805599453,0.5286487686447288,-0.4830667041520025,-0.1445695710943875
1885,3992700585,20141120T000000,445500.0,3,1.75,1880,9360,1.0,0,0,4,7,940,940,1941,0,98125,47.7131,-122.28299999999999,13.006952525893,7.539027055823995,9.144200569471638,6.84587987526405,0.5596157879354227,1.0986122886681098,-0.00893501460847368,0.16946304126685785,0.45924523109467774
1886,2231800020,20141120T000000,366000.0,4,2.75,2020,8093,1.0,0,0,5,7,1300,720,1961,0,98133,47.7685,-122.33200000000001,12.810388612383504,7.61085279039525,8.998754769495703,7.170119543449628,1.0116009116784799,1.3862943611198906,-0.2599371553982106,0.2412887758381128,0.25676477427126976
1887,2225300585,20141120T000000,370000.0,3,2.75,1750,9166,1.0,0,0,4,7,1170,580,1979,0,98155,47.7696,-122.325,12.821258284620408,7.4673710669175595,9.123256265069069,7.064759027791802,1.0116009116784799,1.0986122886681098,-0.14031968239234693,0.0978070523604222,0.20241786250617455
1888,1049000740,20141120T000000,229950.0,2,1.5,1160,1848,2.0,0,0,3,7,1160,0,1972,0,98034,47.7366,-122.176,12.345617172968069,7.05617528410041,7.521859252201629,7.05617528410041,0.4054651081081644,0.6931471805599453,-0.30430690543085603,-0.3133887304567269,-0.20151608818207567
1889,9542830690,20141120T000000,321000.0,3,2.5,2020,4183,2.0,0,0,3,7,2020,0,2012,0,98038,47.3658,-122.01700000000001,12.679196402112153,7.61085279039525,8.338783971442199,7.61085279039525,0.9162907318741551,1.0986122886681098,-0.3911293656695616,0.2412887758381128,-0.11609478072143453
1890,6743700090,20141120T000000,490000.0,3,1.75,1560,9247,1.0,0,0,3,7,1160,400,1989,0,98033,47.6954,-122.17399999999999,13.102160670086809,7.352441100243583,9.132054453577638,7.05617528410041,0.5596157879354227,1.0986122886681098,0.22769052987812977,-0.017122914313554283,0.09474972796109693
1891,2025700180,20141120T000000,300000.0,3,2.25,1760,5421,2.0,0,0,3,7,1760,0,1991,0,98038,47.3484,-122.037,12.611537753638338,7.473069088032197,8.598035579260339,7.473069088032197,0.8109302162163288,1.0986122886681098,-0.35435886281584317,0.10350507347506,-0.13731371220693678
1892,1565950230,20141120T000000,305000.0,3,2.5,2100,6825,2.0,0,0,3,8,2100,0,1994,0,98055,47.4314,-122.189,12.628067055589549,7.649692623711514,8.82834762005316,7.649692623711514,0.9162907318741551,1.0986122886681098,-0.4716962346375482,0.01040043581817418,-0.11011337836461088
1893,1825079018,20141120T000000,340000.0,3,1.75,3400,46382,1.0,0,0,3,7,2050,1350,1979,0,98053,47.6458,-121.955,12.736700896592344,8.131530710604252,10.744666731915155,7.6255950721324535,0.5596157879354227,1.0986122886681098,-0.7282575627913044,0.7619666960471152,0.39211119495829827
1894,8562750220,20141120T000000,811500.0,5,4.25,3970,4500,2.0,0,0,3,9,2860,1110,2004,0,98027,47.5402,-122.069,13.606639665936783,8.286521373681236,8.411832675758411,7.958576903813898,1.4469189829363254,1.6094379124341003,0.024210539622057325,0.37750101245169265,0.2653998116345999
1895,9550203690,20141120T000000,961000.0,5,2.75,2590,6120,2.0,0,0,3,8,2590,0,1909,0,98105,47.6667,-122.32700000000001,13.77572968795243,7.859413154693583,8.719317375506371,7.859413154693583,1.0116009116784799,1.6094379124341003,0.5170148186139709,0.22012096680024307,-0.07781604927785057
1896,3525069037,20141120T000000,920000.0,3,2.75,2590,223027,2.0,0,0,3,9,2590,0,1983,0,98074,47.6145,-122.001,13.732128949025222,7.859413154693583,12.315048119346304,7.859413154693583,1.0116009116784799,1.0986122886681098,0.47341407968676386,-0.04960720653595985,-0.07781604927785057
1897,66000140,20141120T000000,398000.0,3,1.0,1480,6550,1.5,0,0,4,6,1480,0,1925,0,98126,47.5498,-122.381,12.894207284266574,7.299797366758161,8.787220328629298,7.299797366758161,0.0,1.0986122886681098,0.059636931306389585,0.19996152553722624,-0.16399786076030676
1898,2821100125,20141120T000000,524000.0,3,2.25,2140,6720,1.0,0,0,3,8,1440,700,1961,0,98117,47.6949,-122.396,13.169246963303179,7.668561108015897,8.812843433517195,7.272398392570047,0.8109302162163288,1.0986122886681098,0.05518285397374889,0.029268920122556885,0.22794536467257576
1899,8562600260,20141120T000000,432500.0,3,1.75,1470,7350,1.0,0,0,3,8,1470,0,1963,0,98052,47.6687,-122.154,12.977337605354071,7.293017679772782,8.902455592206882,7.293017679772782,0.5596157879354227,1.0986122886681098,0.14790571903404093,-0.34627450812055827,-0.16504194443035392
1900,7338000800,20141120T000000,185000.0,3,1.5,1280,4031,2.0,0,0,4,6,1280,0,1985,0,98002,47.3342,-122.215,12.128111104060462,7.154615356913663,8.301769763117166,7.154615356913663,0.4054651081081644,1.0986122886681098,-0.5964227655126138,0.05477951569272843,-0.18635614455573535
1901,1722059222,20141120T000000,350000.0,3,1.5,1550,40752,1.0,0,0,5,7,1550,0,1954,0,98031,47.394,-122.20200000000001,12.765688433465597,7.346010209913293,10.615260197219238,7.346010209913293,0.4054651081081644,1.0986122886681098,-0.10390760038685265,-0.0235538046438446,-0.15688100197482235
1902,1523089012,20141120T000000,365000.0,4,1.0,1520,80150,1.0,0,0,2,5,1520,0,1948,0,98045,47.4742,-121.76899999999999,12.80765263256463,7.326465613840322,11.291655158037699,7.326465613840322,0.0,1.3862943611198906,-0.047130142927539254,0.4963579459555918,-0.15989090400148864
1903,1220069035,20141120T000000,438950.0,4,2.5,2470,385506,2.0,0,3,3,7,2470,0,1991,0,98022,47.2396,-121.993,12.992140790354355,7.8119734296220225,12.862312036066735,7.8119734296220225,0.9162907318741551,1.3862943611198906,-0.2306185186132481,0.4424094150648852,-0.08512185002729034
1904,3754500566,20141120T000000,749950.0,4,2.5,2370,2971,2.0,0,2,3,9,2080,290,2008,0,98034,47.7064,-122.22399999999999,13.527761816623505,7.7706452341291765,7.9966538754626075,7.640123172695364,0.9162907318741551,1.3862943611198906,0.33632601186719135,-0.1383751271003666,0.018934970852276578
1905,5647900650,20141120T000000,500000.0,5,3.0,3720,25474,2.0,0,4,3,9,2090,1630,1986,0,98001,47.3296,-122.256,13.122363377404328,8.221478947267192,10.145413603149704,7.644919344958857,1.0986122886681098,1.6094379124341003,-0.4107687328322207,0.312458586037649,0.4657111306556443
1906,6071600450,20141120T000000,496600.0,4,2.25,2020,8400,1.0,0,0,4,8,1350,670,1961,0,98006,47.5488,-122.171,13.115540152056203,7.61085279039525,9.035986984831405,7.2078598714324755,0.8109302162163288,1.3862943611198906,0.045214384274489205,-0.028439397498090102,0.22483652289816813
1907,9279200910,20141120T000000,770000.0,4,2.25,2730,5000,1.0,0,0,5,7,1460,1270,1955,0,98116,47.5843,-122.39299999999999,13.554145793829866,7.912056888179006,8.517193191416238,7.286191714702382,0.8109302162163288,1.3862943611198906,0.25553113724291343,0.5424928736218684,0.4597720184700753
1908,8732130730,20141120T000000,280000.0,3,1.75,1770,8240,1.0,0,0,4,7,1240,530,1978,0,98023,47.3066,-122.37799999999999,12.542544882151386,7.478734825567875,9.016755622903517,7.122866658599083,0.5596157879354227,1.0986122886681098,-0.42764591534415075,0.10917081101073745,0.16462266726627828
1909,8687800150,20141120T000000,294000.0,3,2.0,1650,11256,1.0,0,0,4,7,1250,400,1957,0,98168,47.4707,-122.26,12.591335046320818,7.408530566894626,9.328656598794225,7.1308988302963465,0.6931471805599453,1.0986122886681098,-0.3256464744091101,0.03896655233748891,0.08762320540511137
1910,5700000515,20141120T000000,690000.0,4,2.0,2230,5000,1.5,0,0,4,7,1510,720,1922,0,98144,47.5772,-122.292,13.444446876573442,7.709756864454165,8.517193191416238,7.31986492980897,0.6931471805599453,1.3862943611198906,0.2991596413636497,0.34019284989702747,0.22898451374209383
1911,9476200035,20141120T000000,190000.0,2,1.0,880,6900,1.0,0,0,3,6,880,0,1943,0,98056,47.4903,-122.191,12.154779351142624,6.779921907472252,8.83927669058535,6.779921907472252,0.0,0.6931471805599453,-0.2857665121417998,-0.3199139337486825,-0.24405959202744398
1912,5101408678,20141120T000000,457000.0,2,1.75,2060,7192,1.0,0,0,3,7,1420,640,1940,0,98125,47.7038,-122.31700000000001,13.032438669876342,7.630461261783627,8.880724576151456,7.258412150595307,0.5596157879354227,0.6931471805599453,-0.052748768703875015,0.2608972472264899,0.20167785465469912
1913,322069180,20141120T000000,649500.0,3,3.0,3730,383328,1.5,0,0,4,9,2230,1500,1990,0,98038,47.4257,-122.03,13.383958115092792,8.224163512637862,12.856646298531057,7.709756864454165,1.0986122886681098,1.0986122886681098,-0.15120868341627514,0.3151431514083187,0.41354326809311104
1914,3394100020,20141120T000000,990000.0,4,2.5,3140,11049,2.0,0,0,3,10,3140,0,1988,0,98004,47.5817,-122.19200000000001,13.805460222110773,8.0519780789023,9.310095205113175,8.0519780789023,0.9162907318741551,1.3862943611198906,0.4007963670382839,-0.12677045566344525,-0.048160713681413725
1915,2026059181,20141120T000000,560000.0,3,2.0,2090,15790,1.0,0,0,3,9,2090,0,1992,0,98034,47.7296,-122.199,13.235692062711331,7.644919344958857,9.667132107249687,7.644919344958857,0.6931471805599453,1.0986122886681098,0.13954654033805802,-0.2641010162706863,-0.11084847165269096
1916,7569500010,20141120T000000,616950.0,3,3.5,2490,2722,2.0,0,0,3,8,2020,470,1999,0,98005,47.5893,-122.165,13.33254326232668,7.820037989458753,7.909122183211411,7.61085279039525,1.252762968495368,1.0986122886681098,0.10367165469721584,0.1807458015654131,0.09309041834206866
1917,4083301950,20141120T000000,580000.0,2,1.0,1040,3200,1.0,0,0,3,7,1040,0,1926,0,98103,47.6558,-122.334,13.270783382522602,6.946975992135418,8.070906088787819,6.946975992135418,0.0,0.6931471805599453,0.7036237326438481,-0.4225880224217189,-0.21833297040204336
1918,5587000010,20141120T000000,385000.0,3,2.25,1680,8450,1.0,0,0,3,8,1340,340,1960,0,98177,47.7575,-122.361,12.86099861326992,7.426549072397305,9.041921720351219,7.200424892944957,0.8109302162163288,1.0986122886681098,-0.06963950984159517,-0.21274311549603553,0.046822783678652335
1919,5608010420,20141120T000000,808000.0,4,2.75,3340,7230,2.0,0,0,3,9,3340,0,1996,0,98027,47.549,-122.096,13.602317337503232,8.113726085970747,8.88599431515281,8.113726085970747,1.0116009116784799,1.3862943611198906,0.15085337571468393,0.20470572474120363,-0.03865141244417991
1920,646910480,20141120T000000,206000.0,2,2.5,1280,1566,2.0,0,0,3,7,1280,0,2005,0,98055,47.4336,-122.195,12.235631447771718,7.154615356913663,7.356279876550748,7.154615356913663,0.9162907318741551,0.6931471805599453,-0.4889024218013578,-0.21494865764347448,-0.18635614455573535
1921,7575500080,20141120T000000,202000.0,3,1.5,1420,9081,1.0,0,0,4,6,1420,0,1990,0,98022,47.1948,-121.999,12.216022976383341,7.258412150595307,9.113939597689829,7.258412150595307,0.4054651081081644,1.0986122886681098,-0.587180655206522,0.1585763093743724,-0.17037125653362128
1922,5630500005,20141120T000000,262500.0,2,1.5,1140,14373,1.0,0,0,3,7,1140,0,1949,1996,98011,47.7354,-122.219,12.478006361013815,7.038783541388542,9.573106725551233,7.038783541388542,0.4054651081081644,0.6931471805599453,-0.1587361516385215,-0.3307804731685957,-0.20419444702051237
1923,2966800010,20141120T000000,297000.0,4,1.75,1790,5341,1.0,0,0,4,7,1050,740,1951,0,98166,47.4663,-122.363,12.601487417784837,7.489970898834801,8.58316818033977,6.956545443151569,0.5596157879354227,1.3862943611198906,-0.37721943476942776,0.12040688427766355,0.31656619749811377
1924,3518000180,20141120T000000,179950.0,2,1.0,1100,7323,1.0,0,0,3,7,780,320,1982,0,98023,47.2874,-122.37,12.100434313507177,7.003065458786462,8.89877535906107,6.659293919683638,0.0,0.6931471805599453,-0.5092367168928273,-0.3664985557706757,0.08113502568175779
1925,871000065,20141120T000000,419000.0,2,1.0,720,4592,1.0,0,0,4,6,720,0,1943,0,98199,47.6534,-122.404,12.945626198904275,6.579251212010101,8.432070937999402,6.579251212010101,0.0,0.6931471805599453,0.6571728550108666,-0.5205846292108331,-0.2749632305937819
1926,7137950210,20141120T000000,342000.0,4,2.5,2380,7792,2.0,0,0,3,8,2380,0,1993,0,98092,47.3273,-122.17299999999999,12.742566016044742,7.77485576666552,8.960852845322371,7.77485576666552,0.9162907318741551,1.3862943611198906,-0.4520610394318396,0.13556357877217984,-0.09083803513241051
1927,3343301343,20141120T000000,880000.0,5,3.5,4600,8764,2.0,0,0,3,10,3180,1420,2007,0,98006,47.5491,-122.19,13.687677186454389,8.433811582477187,9.078407700715356,8.064636475774222,1.252762968495368,1.6094379124341003,-0.00638627134961034,0.25506304791144174,0.32296380831040494
1928,3796000400,20141120T000000,349000.0,2,1.75,1250,1208,2.0,0,0,3,7,1040,210,2007,0,98144,47.6004,-122.29899999999999,12.762827201184564,7.1308988302963465,7.0967213784947605,6.946975992135418,0.5596157879354227,0.6931471805599453,0.05626858343450181,-0.23866518426079075,-0.03441013224111522
1929,255370570,20141120T000000,359950.0,4,3.5,2690,5564,2.0,0,0,3,7,2690,0,2007,0,98038,47.3537,-122.01799999999999,12.793720411897448,7.897296472595885,8.624072553043334,7.897296472595885,1.252762968495368,1.3862943611198906,-0.4937070168377975,0.5277324580387477,-0.07198195197006907
1930,2172000890,20141120T000000,385000.0,4,2.5,2560,6238,2.0,0,0,3,8,2560,0,2007,0,98178,47.4899,-122.255,12.86099861326992,7.847762537473608,8.738414897167749,7.847762537473608,0.9162907318741551,1.3862943611198906,-0.3888860094729125,0.208470349580268,-0.07961026473522814
1931,7904700126,20141120T000000,388000.0,3,3.25,1370,915,2.0,0,0,3,8,1100,270,2006,0,98116,47.5639,-122.38799999999999,12.86876061860541,7.222566018822171,6.818924065275521,7.003065458786462,1.1786549963416462,1.0986122886681098,0.09272552041422166,-0.4167261690711692,0.009805465735956531
1932,3845100550,20141120T000000,418395.0,4,2.5,2906,5893,2.0,0,0,3,9,2906,0,2014,0,98092,47.2599,-122.19200000000001,12.944181241374638,7.974532844130228,8.681520484837913,7.974532844130228,0.9162907318741551,1.3862943611198906,-0.40178524961992146,0.06551248290068479,-0.06008741547795449
1933,2770602493,20141120T000000,455000.0,2,2.0,1350,1209,3.0,0,0,3,8,1350,0,2013,0,98199,47.648999999999994,-122.383,13.028052697933088,7.2078598714324755,7.097548850614793,7.2078598714324755,0.6931471805599453,0.6931471805599453,0.26316369659417305,-0.43143231646086466,-0.17815639606460643
1934,6371000100,20141120T000000,479000.0,2,2.25,1330,1380,2.0,0,0,3,8,1060,270,2005,0,98116,47.577,-122.41,13.079455876393052,7.1929342212158,7.22983877815125,6.966024187106113,0.8109302162163288,0.6931471805599453,0.325879337692367,-0.4463579666775406,0.011510519095137006
1935,1355300009,20141120T000000,625000.0,2,2.25,1390,916,2.0,0,0,3,8,1165,225,2007,0,98122,47.6168,-122.314,13.345506928718539,7.237059026124737,6.82001636467413,7.060476365999801,0.8109302162163288,0.6931471805599453,0.5584872770073499,-0.4022331617686028,-0.02427105391149187
1936,1773100416,20141120T000000,315000.0,3,2.5,1410,1325,2.0,0,0,3,7,1180,230,2007,0,98106,47.5582,-122.363,12.66032791780777,7.251344983372214,7.1891677384203225,7.07326971745971,0.9162907318741551,1.0986122886681098,-0.13751935985387043,-0.11821903118492294,-0.020808249592152883
1937,3626039325,20141121T000000,740500.0,3,3.5,4380,6350,2.0,0,0,3,8,2780,1600,1900,1999,98117,47.6981,-122.368,13.51508091268999,8.384804003370492,8.756210091886738,7.930206206684683,1.252762968495368,1.0986122886681098,-0.14183867536050165,0.7455118154771521,0.3876840014052476
1938,825059270,20141121T000000,1095000.0,5,3.0,4090,12850,1.0,0,2,4,10,2090,2000,1986,0,98033,47.6627,-122.18799999999999,13.906264921232738,8.316300249036848,9.461099090323366,7.644919344958857,1.0986122886681098,1.6094379124341003,0.3012657621235615,0.13755171447110293,0.5605324324253003
1939,9264902050,20141121T000000,315000.0,6,2.75,2940,7350,1.0,0,0,3,8,1780,1160,1978,0,98023,47.3103,-122.339,12.66032791780777,7.986164860332727,8.902455592206882,7.484368643286131,1.0116009116784799,1.791759469228055,-0.6944547216820194,0.34687267243938713,0.3662226561393984
1940,7800800160,20141121T000000,375000.0,3,2.25,2120,18500,2.0,0,0,4,8,2120,0,1983,0,98031,47.3914,-122.169,12.834681304952548,7.659171367666058,9.825526011066415,7.659171367666058,0.8109302162163288,1.0986122886681098,-0.272266123672976,0.019879179772718025,-0.10865363519404259
1941,3205000310,20141121T000000,345000.0,3,1.0,1340,9339,1.0,0,0,5,7,1340,0,1960,0,98056,47.5407,-122.177,12.751299696013497,7.200424892944957,9.141954459109717,7.200424892944957,0.0,1.0986122886681098,-0.007954179542949191,-0.16913912161218025,-0.1793013957736953
1942,1137300340,20141121T000000,674250.0,4,2.5,2780,35000,1.0,0,0,4,9,2780,0,1985,0,98072,47.7386,-122.09100000000001,13.421356241001977,7.930206206684683,10.46310334047155,7.930206206684683,0.9162907318741551,1.3862943611198906,0.10898583612102897,0.021185845455139685,-0.06691379528056185
1943,3744600028,20141121T000000,390000.0,4,1.75,2690,46609,1.5,0,0,3,7,2690,0,1940,0,98146,47.4951,-122.352,12.873902018105829,7.897296472595885,10.749548934513161,7.897296472595885,0.5596157879354227,1.3862943611198906,-0.4135254106294166,0.5277324580387477,-0.07198195197006907
1944,3860400100,20141121T000000,950000.0,4,2.75,2500,20000,1.0,0,0,4,8,1700,800,1969,0,98004,47.5901,-122.198,13.764217263576723,7.824046010856292,9.903487552536127,7.438383530044307,1.0116009116784799,1.3862943611198906,0.5323078926569043,0.18475382296295173,0.24300713192481016
1945,9510970090,20141121T000000,637250.0,4,2.5,2120,3220,2.0,0,0,3,9,2120,0,2005,0,98052,47.6662,-122.083,13.364917322238362,7.659171367666058,8.077136638538454,7.659171367666058,0.9162907318741551,1.3862943611198906,0.25796989361283806,-0.2498489935634849,-0.10865363519404259
1946,7888780090,20141121T000000,277950.0,3,2.5,2100,6021,2.0,0,0,3,7,2100,0,1992,0,98023,47.2917,-122.375,12.535196520381616,7.649692623711514,8.703008637464448,7.649692623711514,0.9162907318741551,1.0986122886681098,-0.5645667698454808,0.2801286091543771,-0.11011337836461088
1947,5515600088,20141121T000000,194820.0,3,1.5,1100,32700,1.0,0,0,3,7,1100,0,1967,0,98001,47.3186,-122.289,12.179831334324946,7.003065458786462,10.395130356885344,7.003065458786462,0.4054651081081644,1.0986122886681098,-0.42983969607505834,-0.3664985557706757,-0.20969509429975286
1948,5706201140,20141121T000000,533250.0,4,1.75,1520,15398,1.0,0,0,4,7,1370,150,1960,0,98027,47.5265,-122.05,13.186745636333598,7.326465613840322,9.641992909837995,7.222566018822171,0.5596157879354227,1.3862943611198906,0.3319628608414291,-0.04309840071681492,-0.07199202859132559
1949,9542830600,20141121T000000,279000.0,3,2.5,1450,4106,2.0,0,0,3,7,1450,0,2011,0,98038,47.3655,-122.01899999999999,12.538967060803502,7.27931883541462,8.32020459757888,7.27931883541462,0.9162907318741551,1.0986122886681098,-0.280082184711004,-0.09024517914251717,-0.16715159045438366
1950,6705870080,20141121T000000,600000.0,4,2.5,2990,5122,2.0,0,0,3,8,2990,0,2004,0,98075,47.5773,-122.055,13.304684934198283,8.003028666384733,8.541300266759471,8.003028666384733,0.9162907318741551,1.3862943611198906,-0.06287913679581258,0.36373647849139257,-0.05569900894168356
1951,7501000080,20141121T000000,845800.0,4,3.5,3020,12750,2.0,0,0,3,10,3020,0,1990,0,98033,47.6524,-122.184,13.648038204020525,8.013012110368916,9.453286550586572,8.013012110368916,1.252762968495368,1.3862943611198906,0.27290747191402076,-0.16573642419682955,-0.054161541082592635
1952,7334501410,20141121T000000,299500.0,4,2.25,1600,15312,1.0,0,0,4,7,1080,520,1979,0,98045,47.4629,-121.743,12.609869696537642,7.3777589082278725,9.636392113692736,6.984716320118266,0.8109302162163288,1.3862943611198906,-0.2837893401510154,0.008194893670735226,0.18052169431730913
1953,1559900080,20141121T000000,289200.0,3,2.25,1760,7023,2.0,0,0,3,7,1760,0,1995,0,98019,47.7468,-121.98,12.574873769266746,7.473069088032197,8.856945756159021,7.473069088032197,0.8109302162163288,1.0986122886681098,-0.3910228471874344,0.10350507347506,-0.13731371220693678
1954,6204430250,20141121T000000,585000.0,5,2.25,2480,12614,1.0,0,0,4,8,1860,620,1979,0,98011,47.7393,-122.2,13.279367126213993,7.8160138391590275,9.442562587223597,7.528331766707247,0.8109302162163288,1.6094379124341003,0.05354550630736732,0.17672165126568729,0.1588789095507508
1955,4221270290,20141121T000000,544900.0,3,2.5,1990,4936,2.0,0,0,3,8,1990,0,2004,0,98075,47.5911,-122.01799999999999,13.20835757057119,7.595889917718538,8.504310565585223,7.595889917718538,0.9162907318741551,1.0986122886681098,0.14937247710909674,-0.04340227017480203,-0.11839908932040633
1956,11501310,20141121T000000,715000.0,3,3.25,3060,9055,2.0,0,0,3,10,2460,600,1994,0,98052,47.6971,-122.101,13.480037821676145,8.026170194946426,9.111072370317514,7.807916628926408,1.1786549963416462,1.0986122886681098,0.0949343019179878,-0.15257833961931944,0.13250696158030983
1957,3999200780,20141121T000000,628000.0,5,2.75,2830,11795,1.0,0,0,4,7,1710,1120,1960,0,98008,47.5828,-122.118,13.350295445450335,7.948031990637284,9.375430991841775,7.444248649496705,1.0116009116784799,1.6094379124341003,0.0244145058835592,0.5784679760801463,0.3620312309215503
1958,6648500440,20141121T000000,319000.0,4,2.25,2380,7400,1.0,0,0,4,8,1760,620,1979,0,98042,47.3555,-122.149,12.672946381766982,7.77485576666552,8.909235279192261,7.473069088032197,0.8109302162163288,1.3862943611198906,-0.5216806737096,0.13556357877217984,0.16447296642638598
1959,3825310540,20141121T000000,640000.0,4,2.5,2260,5172,2.0,0,0,3,9,2260,0,2004,0,98052,47.7047,-122.12799999999999,13.369223455335854,7.723120092266331,8.551014739891748,7.723120092266331,0.9162907318741551,1.3862943611198906,0.2138079501239698,-0.18590026896321188,-0.09880541960245548
1960,5272200040,20141121T000000,375000.0,3,1.0,1000,6947,1.0,0,0,4,7,1000,0,1947,0,98125,47.7142,-122.319,12.834681304952548,6.907755278982137,8.846065190692881,6.907755278982137,0.0,1.0986122886681098,0.29724785431806744,-0.46180873557500046,-0.22437302892085942
1961,7569450090,20141121T000000,298000.0,4,2.5,2420,3825,2.0,0,0,3,8,2420,0,2003,0,98042,47.3687,-122.126,12.604848765487542,7.791522819150732,8.249313746260636,7.791522819150732,0.9162907318741551,1.3862943611198906,-0.6024105978477436,0.15223063125739156,-0.0882712798581391
